track_id	title	artist_id	artist_name	country	album	year	genres
c17a7c21-cc2c-49db-a3ee-21a341dff73b	Doctors and Dealers	648615ca-ca74-460d-928a-2bae67ae6d14	Dirty Pretty Things	GB	Waterloo to Anywhere		[rock and indie]
12ca19a8-ad13-4e2d-8441-02a8317f705d	Tick of Time	f82f3a3e-29c2-42ca-b589-bc5dc210fa9e	The Kooks	GB	Konk	2000s	[indie pop, indie rock, alternative dance]
5923b845-4cd7-4ef0-a5f3-e5548e51f322	Naive	f82f3a3e-29c2-42ca-b589-bc5dc210fa9e	The Kooks	GB	Essential Bands	2000s	[britpop, electronic, indie pop]
e8f0dbf7-cc39-453e-8dcd-2ec07c3884ae	When the Night Feels My Song	e0036453-ce34-4095-af40-8c70ee07cef1	Bedouin Soundclash	CA	Sounding a Mosaic	2000s	[reggae]
da120962-6354-427f-9419-69dfd86cc366	Let Go	d614b0ad-fe3a-4927-b413-48cb831a814b	Frou Frou	GB	Details		[techno, trip hop, alternative rock]
874578ab-7cdf-4fcd-8949-056e2dc9fb40	Trouble Sleeping	75de3363-412c-4f17-ae66-9f4c0cd7629f	The Perishers	SE	Let There Be Morning	2000s	[indie pop, indie rock, swedish]
c7fca436-e8ea-4f0f-a3a9-8dcbc9fa427d	Now I’m All Over the Shop	92e634a7-6023-4be8-be15-ebba822f5b34	Maxïmo Park	GB	A Certain Trigger	2000s	[indie rock, british, rock and indie]
bf1336fd-a601-44f2-ba40-7b7b22ee533a	Once, a Glimpse	92e634a7-6023-4be8-be15-ebba822f5b34	Maxïmo Park	GB	A Certain Trigger	2000s	[indie rock, british, rock and indie]
36ff2363-250f-47db-90c1-8319ede69193	Older Chests	2119beb8-6ac5-4f21-82a4-b831c90c0024	Damien Rice	IE	O	2000s	[chanteur, folk, irlandais]
a7ddd6a7-9d3e-4679-88d2-a69e119b067e	Money Left to Burn	315fa94f-3bb5-43db-a28e-406a83e9805c	Kettcar	DE	Du und wieviel von deinen Freunden	2000s	[german, hamburg, indie rock]
7be00e24-d336-4437-921b-e1f4e899a8a8	Acrobat	92e634a7-6023-4be8-be15-ebba822f5b34	Maxïmo Park	GB	A Certain Trigger	2000s	[indie rock, british, rock and indie]
45ceedea-22ae-4b37-abe0-a89c8ca5b181	Beauty in the Breakdown (acoustic)	9b0f668d-971e-47ef-b93e-abd8bf54d7f2	The Scene Aesthetic		Building Homes From What We've Known	2000s	[]
3e03f6e5-670b-4efb-b174-fc8ad825223d	Last of the Small Town Playboys	648615ca-ca74-460d-928a-2bae67ae6d14	Dirty Pretty Things	GB	Waterloo to Anywhere		[rock and indie]
f097d95b-adc2-4166-b829-73d92d633e78	Ooh La	f82f3a3e-29c2-42ca-b589-bc5dc210fa9e	The Kooks	GB	Inside In/Inside Out		[blues, britpop, indie pop]
5484f369-b860-4703-bc44-152ba9c82ff6	You Don't Love Me	f82f3a3e-29c2-42ca-b589-bc5dc210fa9e	The Kooks	GB	Inside In/Inside Out		[britpop, indie rock, indie pop]
824ec953-d221-4488-8c11-aff83ee7646e	Is This It	f181961b-20f7-459e-89de-920ef03c7ed0	The Strokes	US	Is This It	2000s	[alternative and punk, alternative/indie rock, punk rock]
b2477c9c-4e25-4393-ac63-0b633fb9e6a2	Can’t Stand Me Now	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	GB	Can't Stand Me Now	2000s	[punk revival, garage rock revival, indie rock]
0fcdfdd0-2a73-4a3f-b5bf-2d9cd496578f	Mad World	3d65bead-6eae-4012-8665-d5f593ea4a62	Gary Jules	US	YTMND Soundtrack, Volume 14		[classical, rock, rock and indie]
0e6871fc-d16f-4cc8-86fc-c8d368f906d4	In the Waiting Line	c23b637b-97c6-41eb-8ef6-6c724efc80a8	Zero 7	GB	Simple Things	2000s	[ambient, deep house, electronic]
de0235f3-b988-4d7a-8629-87f5736aec6d	Marching Bands of Manhattan	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab for Cutie	US	Plans	2000s	[alternative punk, indie pop, alternative]
88a09f24-bda0-417f-9f21-fe15f662fdec	Twilight	03ad1736-b7c9-412a-b442-82536d63a5c4	Elliott Smith	US	Oorgasm 19	2000s	[indie, singer songwriter, indie rock]
0feac0a0-7534-47ef-8c58-0971d862e7e8	Shelter	e0036453-ce34-4095-af40-8c70ee07cef1	Bedouin Soundclash	CA	Sounding a Mosaic	2000s	[]
444f190d-0845-4b60-8552-f6517209e4a2	Wondering	648615ca-ca74-460d-928a-2bae67ae6d14	Dirty Pretty Things	GB	Waterloo to Anywhere		[rock and indie]
910a40bb-3b77-48cb-b978-77eae3d0398f	What’s Up?	efef848b-63e4-4323-8ef7-69a48fbdd51d	4 Non Blondes	US	Hitbox, Volume 4	1990s	[rock, aor classic rock, pop]
07f2a776-c8e3-4707-9092-dc3af27b3c63	Sofa Song	f82f3a3e-29c2-42ca-b589-bc5dc210fa9e	The Kooks	GB	Sofa EP	2000s	[indie pop, indie rock, alternative dance]
063a34ab-60eb-483c-9c65-83ce7a364612	Friends of Mine	150e799b-3244-45d9-a6cb-5a3e8c33d430	Adam Green	US	Friends of Mine	2000s	[alternative rock, rock, rock and indie]
38b4a351-e5dd-4ad4-ad1f-16f73d49609d	The Sea and the Rhythm	c3f28da8-662d-4f09-bdc7-3084bf685930	Iron & Wine	US	The Sea & the Rhythm	2000s	[alternative and punk, folk, americana]
619510e7-33b5-4539-b215-02c105bc2f02	I Believe (When I Fall in Love It Will Be Forever)	1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e	Stevie Wonder	US	Talking Book		[r b, r&b, soul]
6b07df10-3691-43f2-b61e-cca1aa997dd9	To Let Myself Go	d735497b-25f9-4503-8fb5-f50150730c18	Ane Brun	NO	Sonically Speaking, Volume 21: Februari 2005	2000s	[norway]
9bc0265b-e35f-4d23-8a14-3f6fe8051522	Summer Skin	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab for Cutie	US	Plans	2000s	[alternative punk, alternative, alternative & punk]
f927a04a-b0b3-4f93-acc4-6fc5dbcd80df	Better	fbb375f9-48bb-4635-824e-4120273b3ba7	Regina Spektor	US	2005-04-15: Crocodile Cafe, Seattle, WA, USA		[anti-folk, american, art pop]
86e4b882-bebc-41bb-b09b-8906d98f9e93	Wäre er echt	315fa94f-3bb5-43db-a28e-406a83e9805c	Kettcar	DE	Du und wieviel von deinen Freunden	2000s	[german, hamburg, indie rock]
972dcfef-87c4-4ac7-b187-5e8e938af925	See the World	f82f3a3e-29c2-42ca-b589-bc5dc210fa9e	The Kooks	GB	Inside In/Inside Out	2000s	[britpop, indie rock, indie]
9ec54109-f091-4419-8e1e-41ea01da01b7	Little House of Savages	b7834ebd-64ae-46c3-a930-2d3a52ee743a	The Walkmen	US	Bows + Arrows	2000s	[indie rock, indie rock, post-punk revival]
a78cbf79-4000-46e5-80f5-2685ca2ab84f	Angel	ce58d854-7430-4231-aa44-97f0144b3372	Sarah McLachlan	CA	Surfacing	1990s	[adult contemporary, soft rock, pop rock]
ff88a6b2-40b7-4a96-af67-8000dcc8e40a	Konstantine	8dacf242-9bf7-44f5-b2eb-18305b904551	Something Corporate	US	Welcome to the Family	2000s	[piano rock]
0db16230-fd63-4618-86aa-0ff47323c0cc	If You Love a Woman	648615ca-ca74-460d-928a-2bae67ae6d14	Dirty Pretty Things	GB	Waterloo to Anywhere		[rock and indie]
3b4f84ae-31f8-4ee4-9413-b4316ef506f4	Die Nacht	908fedf4-548a-430f-b806-38fca9507dc4	Wir sind Helden	DE	Die Reklamation		[pop/rock, german, rock]
d76ff375-9517-4535-adae-34a312742c44	Flathead	f4ad883e-9a92-45ed-a540-a49c2d1c36dd	The Fratellis	GB	Costello Music	2000s	[alternative, rock, rock]
94bd71f5-5596-48ff-b8f1-78b4f5adf55e	It Ain’t Me Babe	b378f0e6-9612-45a1-866a-679cbc631b22	Joaquin Phoenix		Walk the Line	2000s	[soundtrack, country, actor]
daf8a678-71e4-450f-8ce9-6bc286530f72	Landungsbrücken raus	315fa94f-3bb5-43db-a28e-406a83e9805c	Kettcar	DE	Du und wieviel von deinen Freunden	2000s	[euro pop, german, hamburg]
67f3edb0-df9b-4dd1-bf96-35293ffa7b57	Automatic Stop	f181961b-20f7-459e-89de-920ef03c7ed0	The Strokes	US	Room on Fire	2000s	[indie rock, alternative and punk, alternative punk]
e85800e3-60c1-47e1-867d-3db8f12efeb3	Hooray for the 21st Century	94f6def3-dbfe-403b-bb40-d324c8c13fbb	Peter Doherty	GB	Shaken and Withdrawn	2000s	[alternative, british, classic pop and rock]
ba522c4c-7255-4710-a0b4-e77311f49d62	The General	c4237bd8-b11a-4f22-b0b7-29beca7daab9	Dispatch	US	Bang Bang		[alternative and punk, rock]
f86c011c-0e63-4800-a512-0bae038da3c5	A Girl Like You	3533dea4-218c-4fc9-ab6e-2e3dc0ffde6e	Pete Yorn	US	musicforthemorningafter		[alternative rock, rock]
5f813f3b-a811-431f-b014-be55902ba600	It Might as Well Be Spring	bd3deba0-d5f7-4c67-b840-36ce967b035b	Sophie Milman	CA	Make Someone Happy	2000s	[jazz]
4311aa69-4a38-482a-8d2e-46e43e74b4af	Born to Be a Dancer	90218af4-4d58-4821-8d41-2ee295ebbe21	Kaiser Chiefs	GB	Oh My God	2000s	[britpop, british, indie rock]
e0c81899-a69b-42e7-bc57-1edd2f30562a	Like Eating Glass	8c538f11-c141-4588-8ecb-931083524186	Bloc Party	GB	Silent Alarm	2000s	[indie rock, rock, indie rock]
11a6e419-fd85-4ef8-8072-0cd93da26e78	Amie	2119beb8-6ac5-4f21-82a4-b831c90c0024	Damien Rice	IE	O	2000s	[chanteur, folk, irlandais]
ed3bfe5e-0d3b-4fdf-8729-374a9126a14e	Fall at Your Feet	ebee61b4-bbdd-4087-9bcb-d5aa099088ec	James Blunt	GB	Back to Bedlam: The Bedlam Sessions	2000s	[pop rock, acoustic rock, folk rock]
8af6ca06-7be6-42da-8555-779755be9692	Freunde bleiben	35098f2d-e803-4bc6-bd0e-09c57468977b	Revolverheld	DE	Revolverheld	2000s	[german, pop rock]
e37370d8-ef2d-48e3-ae6f-6197b884692c	All Systems Red	5e372a49-5672-4fb8-ba14-18c90780c4f9	Calexico	US	Rolling Stone: New Noises, Volume 76	2000s	[american, indie rock, américain]
c144b698-5a44-4f4d-b0ff-9a2148a68713	Cut the Rope	ea854cc1-13fc-4fd0-86a5-d2c7dba06764	Mando Diao	SE	Hurricane Bar	2000s	[garage rock, indie rock, alternative rock]
25a16613-2c2c-41af-8400-34416a886d93	Camilo	e3003c05-9b18-415b-b4dc-2f2369eafb56	State Radio	US	Us Against the Crown		[rock and indie]
6f0001b4-9754-463d-a479-2c5e08975a8d	Albion	94f6def3-dbfe-403b-bb40-d324c8c13fbb	Peter Doherty	GB	Acousticlullaby (Skag & Bone mix)	2000s	[alternative, british, classic pop and rock]
4e17b118-70a6-4c1f-b326-b4ce91fd3fad	Soul Meets Body	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab for Cutie	US	Soul Meets Body	2000s	[alternative punk, indie, alternative]
0181b0f1-93c1-4495-b5fa-52b6549c9e96	Because of You	d339efbb-77b9-4147-ba9e-59f2f24550b2	Kelly Clarkson	US	Breakaway	2000s	[american idol, pop, adult contemporary]
fa0826a9-b8e2-4692-88e4-50b32ad3eb71	Balkon gegenüber	315fa94f-3bb5-43db-a28e-406a83e9805c	Kettcar	DE	Du und wieviel von deinen Freunden	2000s	[german, hamburg, indie rock]
a1eed2cc-cafc-4148-8b2d-2b882fd06961	I Miss You	0743b15a-3c32-48c8-ad58-cb325350befa	blink‐182	US	blink‐182	2000s	[alternative punk, alternative and punk, classic pop punk]
e36646d7-dcbf-4b49-b8cf-a6fd5bcd480e	Someday	f181961b-20f7-459e-89de-920ef03c7ed0	The Strokes	US	Is This It		[garage rock revival, indie rock, alternative and punk]
b182001f-cbab-4da8-ad63-4dbd23ddad09	Hands Clean (acoustic)	4bdcee62-4902-4773-8cd1-e252e2e31225	Alanis Morissette	CA	Feast on Scraps		[adult alternative pop/rock, alternative pop/rock, alternative/indie rock]
19467c4c-51bc-4524-9202-888a90af0c43	Du erkennst mich nicht wieder	908fedf4-548a-430f-b806-38fca9507dc4	Wir sind Helden	DE	Die Reklamation		[pop/rock, german, rock]
9339c0fc-8bc1-400d-b6b9-6cc795a1ba81	Auf meinen Schultern	a18015b2-6584-4110-9f7f-23c95b2b066c	Tomte	DE	Buchstaben über der Stadt	2000s	[german]
91e56006-feb3-47df-90cf-af2fa48abdb8	Die Welt steht still	35098f2d-e803-4bc6-bd0e-09c57468977b	Revolverheld	DE	Die Welt steht still	2000s	[german, pop rock]
bc76d06b-1700-46a5-896d-26ed725f5778	Losing My Way	596ffa74-3d08-44ef-b113-765d43d12738	Justin Timberlake	US	FutureSex/LoveSounds	2000s	[blues, pop, contemporary r&b]
db16d0b3-b8ce-4aa8-a11a-e4d53cc7f8a6	Such Great Heights	299278d3-25dd-4f30-bae4-5b571c28034d	The Postal Service	US	Celebrate Independents	2000s	[alternative and punk, alternative rock, electro rock]
10e70c5b-3e8d-4c49-b3fa-2f404e0dc834	Someday You Will Be Loved	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab for Cutie	US	Plans	2000s	[alternative punk, rock, alternative]
b8f60872-de2b-4838-bdfa-b8914a026862	Jenseits der Bikinilinie	315fa94f-3bb5-43db-a28e-406a83e9805c	Kettcar	DE	Du und wieviel von deinen Freunden	2000s	[german, hamburg, indie rock]
286ce2f7-f352-4a48-9b1d-e1e2a5b22221	Delicate	2119beb8-6ac5-4f21-82a4-b831c90c0024	Damien Rice	IE	O		[chanteur, folk, folk rock]
2f8d3022-73a4-49b4-8553-3cc3d2f8192c	Carolina	150e799b-3244-45d9-a6cb-5a3e8c33d430	Adam Green	US	Gemstones	2000s	[rock, rock and indie]
92630cdf-80c9-40be-aacb-870f8addaa29	Fever	bd3deba0-d5f7-4c67-b840-36ce967b035b	Sophie Milman	CA	Make Someone Happy	2000s	[jazz]
c9d79c33-9d8f-42f7-8e64-370f4b6d85a2	Christmas	f66b685d-9abe-4be6-8e59-9a7486be1964	Leona Naess	GB	Leona Naess	2000s	[]
760828c4-c062-4667-94c6-0d358c1c768c	River	a6de8ef9-b1a1-4756-97aa-481bbb8a4069	Joni Mitchell	CA	Blue		[folk, covered by 3, folk-rock]
797c91cc-224a-4174-bb73-502e830629a8	I Still Haven’t Found What I’m Looking For	a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432	U2	IE	The Joshua Tree	1980s	[album rock, pop rock, adult alternative rock]
4a932e32-a6d8-4756-887d-d6567a5b8fa8	If the Brakeman Turns My Way	78f797e3-4913-4026-aad0-1cd858bd735b	Bright Eyes	US	Cassadaga	2000s	[indie, indie folk, alternative country]
39442bc5-989f-4a79-bc68-e3f339f3108d	Old Man	75167b8b-44e4-407b-9d35-effe87b223cf	Neil Young	CA	Harvest	1970s	[rock, folk rock, singer/songwriter]
fcdae7a3-6ed3-42f4-8a74-feab0461e1db	What If	ceb05831-03e8-4605-904d-894ee0492d00	Kate Winslet	GB	Now That’s What I Call Music! 50	2000s	[classic pop vocals, christmas, downtempo]
7c544629-8ce3-4b2e-8460-51c72d6f3722	Run	a66999a7-ae5c-460e-ba94-1a01143ae847	Snow Patrol	GB	Final Straw	2000s	[indie rock, new bands, alternative rock]
a2592dd8-2288-491d-acf9-a39c77c63420	Jackie Big Tits	f82f3a3e-29c2-42ca-b589-bc5dc210fa9e	The Kooks	GB	Inside In/Inside Out	2000s	[britpop, indie pop, indie pop]
c45e44f5-9afb-44a7-8f91-64d9bf6e9261	I Fought the Law	8f92558c-2baa-4758-8c38-615519e9deda	The Clash	GB	The Clash	1970s	[alternative punk, alternative rock, alternative and punk]
30932267-0395-42b8-a659-c18155804232	Skag & Bone Man	82b304c0-7da4-45d3-896a-0767c7ae1141	The Libertines	GB	Up the Bracket	2000s	[garage rock revival, indie rock, band]
31ef97d0-1ce6-4dda-a835-081ca0c73aa5	Winding Road	938dc8cb-576e-43c4-b97b-312d374ddd10	Bonnie Somerville		Garden State: Music From the Motion Picture	2000s	[soundtrack]
24f2e054-65d8-4c15-a987-27fe8d31e219	Running Out of Time	0e0dd9da-5878-4c46-9a9a-6df43abb5c96	Hot Hot Heat		Elevator	2000s	[indie, rock and indie]
a3da6fb4-7e7f-4a43-af1b-e961f1650150	Country Road	150e799b-3244-45d9-a6cb-5a3e8c33d430	Adam Green	US	Gemstones	2000s	[rock, rock and indie]
592b4970-2c3a-40aa-aac9-0bc30c538fcd	Write You a Song	49576e42-fbbd-4d73-968d-93c8dcf7f065	Plain White T’s	US	Every Second Counts		[rock, alternative rock, american]
6d45aa0b-20ce-46b9-b738-78c75cfa1178	What Gives?	9386b36e-87f3-4716-a219-79a07a4e29cc	We Are Scientists	US	Safety, Fun, and Learning (In That Order)	2000s	[indie rock, rock and indie]
bf5bc577-b0b1-4575-99d5-bdde81691c1c	Wildwood Flower	2316a4da-365a-4e46-85bf-febc6537cce9	Reese Witherspoon	US	Walk the Line	2000s	[country rock, soundtrack, actor]
1745ee3b-c1f9-4858-ab4a-2c1e61fb5b0f	The Calendar Hung Itself	78f797e3-4913-4026-aad0-1cd858bd735b	Bright Eyes	US	Holiday Matinee, Volume 2	2000s	[indie folk, alternative country, american]
bb643c1c-6519-436b-b32f-e3ff786928ee	Lovefool	3e55d51d-687f-4a9d-af96-2fabccf802e5	The Cardigans	SE	Sound Check 3	1990s	[alternative rock, indie rock, pop]
ef02facb-2c6c-4b96-a2fc-c09e0c780d23	Fatally Yours	69421e11-e4c3-4854-951b-ceab4972e38e	Alkaline Trio	US	Good Mourning	2000s	[alternative and punk, punk, alternative rock]
27218e48-5af0-4507-81bd-368e594e4ab5	You	7ee89158-3446-4044-bb88-0dcc4d4cd6c0	Amy Lee	US	Beauty in Darkness: B-Sides and Rarities	2000s	[rock, n2]
72cd6bf6-d8ec-471c-84fa-c92b6647b8cf	Smile Like You Mean It	95e1ead9-4d31-4808-a7ac-32c3614c116b	The Killers	US	Hot Fuss	2000s	[indie rock, rock, garage rock]
003aaec8-1187-43b6-bd7c-0702d847a8d9	The Start of Something	c163f6f1-84c0-48fa-81c5-8129739b6c3c	Voxtrot	US	Raised by Wolves	2000s	[rock_indie rock, rock and indie]
c990e49e-ee53-4405-a9c4-d5ff483144e0	Existentialism on Prom Night	ffe16bba-4d84-409b-8f22-5242c60b930f	Straylight Run	US	Demo	2000s	[american, emo, indie rock]
b0e2ac62-c60a-4610-8a70-8fc9959937ca	Hints	cd8c5019-5d75-4d5c-bc28-e1e26a7dd5c8	José González	SE	Crosses EP	2000s	[folk, indie, swedish]
1b641146-d122-4324-ba57-a039f47a188d	Move On	4efa55ba-93cf-497f-baf3-2ca9da7e193e	Jet	AU	Get Born	2000s	[rock, soundtrack, pop and chart]
6a6e5342-975e-4f2b-9760-c3487c31ec42	Superman (It’s Not Easy)	23eeaeaf-423d-4859-8c91-2175ece74287	Five for Fighting	US	America Town	2000s	[rock, pop, alternative and punk]
5c23cd6d-a3a7-4e4e-8057-cd445023d769	The Man I Love	bd3deba0-d5f7-4c67-b840-36ce967b035b	Sophie Milman	CA	Sophie Milman	2000s	[jazz]
ac1ae5ed-02e2-4eba-ad2d-e861a6bf04b2	London Calling	8f92558c-2baa-4758-8c38-615519e9deda	The Clash	GB	London Calling	1970s	[punk rock, punk, rock]
a0c9e65e-12f9-4a43-89bb-751a4a5bd06c	Ohne dich	36f00900-d9c9-485f-a347-a8476793a8f7	Glashaus	DE	Pop 2001: Geschichte wird gemacht	2000s	[pop, german]
e6894336-1f11-4c88-9985-7207ed6f007b	He Will Fall	94f6def3-dbfe-403b-bb40-d324c8c13fbb	Peter Doherty	GB	Acousticlullaby (Skag & Bone mix)	2000s	[alternative, british, classic pop and rock]
5c5cae19-b26c-4542-907a-9c15b51ab6a6	How to Save a Life	2ddd167f-5b8a-4372-b350-6ad50493bac0	The Fray	US	How to Save a Life	2000s	[rock, adult alternative pop/rock, alternative/indie rock]
31164705-5d91-4a1f-8d97-b958d2552208	Teddy Boys	150e799b-3244-45d9-a6cb-5a3e8c33d430	Adam Green	US	Gemstones	2000s	[rock, rock and indie]
c27118bf-544c-4ab1-bd77-684ec1828bf9	Living in Jungles	e0036453-ce34-4095-af40-8c70ee07cef1	Bedouin Soundclash	CA	Sounding a Mosaic	2000s	[reggae]
4c4846cd-48c7-492c-a508-30dd8c0e8170	Im Taxi weinen	315fa94f-3bb5-43db-a28e-406a83e9805c	Kettcar	DE	2005-05-23: Grünspan, Hamburg, Germany		[german, hamburg, indie rock]
8af76382-3647-4b2a-aa9b-471ac2f82c83	Chelsea Dagger	f4ad883e-9a92-45ed-a540-a49c2d1c36dd	The Fratellis	GB	Xbox Soundtracks Presents... Start	2000s	[rock, british, indie rock]
574e407c-ad6e-446c-b87f-4b781569fccd	Your Heart Is an Empty Room	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab for Cutie	US	Plans	2000s	[alternative punk, rock, alternative]
16e117e4-6ba1-4ad7-aabd-1bdbf469b89f	Staralfur	f6f2326f-6b25-4170-b89d-e235b25508e8	Sigur Rós	IS	Ministry of Sound: The Chillout Session 2002	2000s	[icelandic, dream pop, ambient]
73ab107e-5af3-466d-b813-e5cb375ff511	This Modern Love	8c538f11-c141-4588-8ecb-931083524186	Bloc Party	GB	Silent Alarm	2000s	[indie rock, rock, indie rock]
4c3966c9-605b-4170-8700-ed14d1cccd06	Baby, Don't You Break My Heart Slow	31e82ae9-f414-4a68-a0bf-d2719368166d	Vonda Shepard	US	Heart and Soul: New Songs from Ally McBeal		[rock, acoustic]
456b4942-d2c5-46b4-9802-c6eef3dccb66	Lattenmessen	315fa94f-3bb5-43db-a28e-406a83e9805c	Kettcar	DE	Du und wieviel von deinen Freunden	2000s	[german, hamburg, indie rock]
76cdf238-fa93-49a8-a256-fd8cda83338b	Take It or Leave It	f181961b-20f7-459e-89de-920ef03c7ed0	The Strokes	US	Is This It	2000s	[alternative and punk, alternative/indie rock, punk rock]
315a301e-e764-4adf-91c6-e90a22320106	Positive Tension	8c538f11-c141-4588-8ecb-931083524186	Bloc Party	GB	So Here We Are / Positive Tension	2000s	[indie, indie rock, rock]
e3bdffd6-8d62-40ab-bc1d-97157ec98379	The Perfect Ending	ffe16bba-4d84-409b-8f22-5242c60b930f	Straylight Run	US	Straylight Run	2000s	[american, emo, indie rock]
c988fa34-8382-43f3-87af-49dc94018c1e	Last Nite	f181961b-20f7-459e-89de-920ef03c7ed0	The Strokes	US	Is This It	2000s	[rock, alternative and punk, 2001]
1e8857d3-55ad-417c-8370-ff3e45bd2255	I Predict a Riot	90218af4-4d58-4821-8d41-2ee295ebbe21	Kaiser Chiefs	GB	I Predict a Riot	2000s	[indie rock, brit pop, post-punk revival]
0152d7d6-cf87-411a-88a2-a175d782ac47	Whistle for the Choir	f4ad883e-9a92-45ed-a540-a49c2d1c36dd	The Fratellis	GB	Festival Anthems	2000s	[rock, british, indie rock]
dd90a006-f57d-4940-a7a9-6fe376a8c6c5	Who's Got the Crack	6830e150-6233-4255-ab97-6e2e38759637	The Moldy Peaches	US	Who's Got the Crack?	2000s	[dance and electronica]
c956c074-927f-422d-a4d9-6bfa42762e8c	Why Won’t You Give Me Your Love?	6290b769-173d-49d1-990e-660a4e333877	The Zutons	GB	CMJ New Music Monthly, Volume 141: July 2006		[indie, alternative rock, british]
7b42de04-3b54-4f0c-bd7b-b2884211fc4f	We Are the Pipettes (XFM session)	503877b0-4e1b-452b-851c-5e3f478d3714	The Pipettes	GB	Dirty Mind	2000s	[classic pop and rock]
0d6d7b66-69b2-47aa-a78c-aaf35e5a629d	Sing	22a40b75-affc-4e69-8884-266d087e4751	Travis	GB	Now That’s What I Call Music! 50		[brit pop and rock, britpop, rock pop]
1001f481-e93e-4107-b640-cf289a122335	Banquet	8c538f11-c141-4588-8ecb-931083524186	Bloc Party	GB	Banquet	2000s	[rock, indie rock, alternative rock]
39858e64-4549-4b2c-b99d-843357857f71	I Remember	2119beb8-6ac5-4f21-82a4-b831c90c0024	Damien Rice	IE	O	2000s	[chanteur, folk, irlandais]
37305f45-e017-431b-92a0-3c100eb59074	Asleep	40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27	The Smiths	GB	Louder Than Bombs	1980s	[britpop, indie pop, indie rock]
5029b685-fa52-47e6-a7d4-a6f063689a95	Hard to Be a Girl	150e799b-3244-45d9-a6cb-5a3e8c33d430	Adam Green	US	Friends of Mine	2000s	[rock, rock and indie]
67044b0a-b5b6-4107-9467-15f925bd449c	There Is a Light / 32nd of December	94f6def3-dbfe-403b-bb40-d324c8c13fbb	Peter Doherty	GB	Shaken and Withdrawn	2000s	[alternative, british, classic pop and rock]
69e7f926-1fc5-42cd-a00c-b048e536506e	I Wanna Die	150e799b-3244-45d9-a6cb-5a3e8c33d430	Adam Green	US	2004-06-01: In Love With a Girl With No Legs: Volksbühne, Berlin, Germany	2000s	[rock, rock and indie]
1ae99a79-12ba-40e0-bb65-209d0a6ca2d6	The Day After Tomorrow	3bd91c1d-495e-444e-bd94-19007c47cac2	Saybia	DK	Power of Tomorrow		[rock]
da2c48eb-09af-4d74-96df-20b077c1c79f	Ain’t No Sunshine	fd1a2d9d-9bb6-44de-83a3-41560658aba9	Bill Withers	US	Just As I Am	1970s	[soul, blues, classic soul r b]
6a4cbfba-764e-4bf4-9c83-383508261509	So Here We Are	8c538f11-c141-4588-8ecb-931083524186	Bloc Party	GB	Silent Alarm	2000s	[indie rock, rock, indie rock]
84499655-0f82-4346-9ecd-1f253f838165	Zu spät	f2fb0ff0-5679-42ec-a55c-15109ce6e320	Die Ärzte	DE	Satanische Pferde	2000s	[punk, german, berlin]
5ad10d77-123d-4768-83b5-76f483596107	Oh My God	90218af4-4d58-4821-8d41-2ee295ebbe21	Kaiser Chiefs	GB	Oh My God	2000s	[britpop, british, indie rock]
dbdf2b22-5f2f-4ba3-9d68-1137fd6c96ff	Learning to Fly	5ca3f318-d028-4151-ac73-78e2b2d6cdcc	Tom Petty	US	Gold Ballads II		[rock, heartland rock, pop rock]
6c17b840-2107-45ac-bb2a-318a0328e9fd	Back from the Dead	94f6def3-dbfe-403b-bb40-d324c8c13fbb	Peter Doherty	GB	Acousticlullaby (Skag & Bone mix)	2000s	[alternative, british, classic pop and rock]
d29ded88-b315-4ac0-84d8-64136bc6b7c4	Champagne Supernova	d4a9be59-13e5-481b-8c68-833c5c1fd458	matt pond PA	US	Music From the O.C. Mix 4	2000s	[indie, american, américain]
6b862186-12aa-42ed-aad4-5568c8dea405	Barbara Ann	ebfc1398-8d96-47e3-82c3-f782abcdb13d	The Beach Boys	US	Barbara Ann	1960s	[baroque pop, pop, rock]
03902941-c292-4044-87b9-b23d87d8cdbb	Modern Way	90218af4-4d58-4821-8d41-2ee295ebbe21	Kaiser Chiefs	GB	Employment	2000s	[brit pop, consensus rock, indie rock]
30be0eea-865f-479d-8c8a-414ce8356ea7	Bigger Boys and Stolen Sweethearts	ada7a83c-e3e1-40f1-93f9-3e73dbc9298a	Arctic Monkeys	GB	I Bet You Look Good on the Dancefloor		[alternative, indie rock, british]
017714f9-4ccb-4377-b02e-9e0a0d9e826f	Weinst du	426b4cc4-63a8-4ff5-ad45-1fbb67baf6c6	Echt	DE	Freischwimmer	1990s	[german, pop]
113c7583-fdb0-4c0d-b970-dac8ee32aae4	Choke on a Cock	150e799b-3244-45d9-a6cb-5a3e8c33d430	Adam Green	US	Gemstones	2000s	[rock, rock and indie]
